codi_eoi,nom_estacio,data,magnitud,contaminant,unitats,tipus_estacio,area_urbana,codi_ine,municipi,codi_comarca,nom_comarca,h01,h02,h03,h04,altitud,latitud,longitud,geocoded_column,:@computed_region_bh64_c7uy,:@computed_region_wvic_k925,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
08019058,Barcelona (Observatori Fabra),2021-07-31T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,18,14,13,14,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,9,12,13,15,17,18,15,21,15,10,14,15,14,12,14,13,15,18,,
08101001,L'Hospitalet de Llobregat,2021-07-31T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,22,16,17,17,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,12,16,20,25,25,22,12,16,12,15,18,21,14,14,20,15,23,32,16,17
08019043,Barcelona (Eixample),2021-07-31T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,13,14,18,13,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,11,16,21,28,24,16,7,17,13,17,21,21,21,13,21,15,29,27,17,13
08194008,Sant Adrià de Besòs,2021-07-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,18,14,9,23,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,18,22,27,44,77,61,29,27,28,27,25,37,29,34,34,35,44,34,22,21
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,10,11,16,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,16,15,19,24,26,29,27,37,38,33,31,36,32,37,35,41,45,37,32,28
08019043,Barcelona (Eixample),2021-07-30T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,8,13,21,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,16,15,19,,,35,33,41,41,43,40,45,37,39,36,55,49,52,29,23
08019058,Barcelona (Observatori Fabra),2021-07-30T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,15,10,18,17,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,14,14,16,17,21,25,26,31,33,31,29,30,32,31,30,37,50,44,27,21
08101001,L'Hospitalet de Llobregat,2021-07-30T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,20,18,18,19,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,17,18,23,28,33,39,41,35,34,35,36,39,37,35,38,45,53,52,37,29
08019054,Barcelona (Parc Vall Hebron),2021-07-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,,,,,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,,,,,,,,,,,,,,,,,,,,
08019004,Barcelona (Poblenou),2021-07-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,14,7,17,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,17,16,20,43,55,51,35,35,32,34,33,35,37,45,49,44,50,44,25,24
08019057,Barcelona (Palau Reial),2021-07-30T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,17,12,13,14,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,12,12,14,17,22,25,26,28,27,29,28,29,30,29,32,33,39,39,28,22
08019043,Barcelona (Eixample),2021-07-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,9,10,9,11,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,11,8,16,20,20,25,29,36,33,39,30,40,19,24,33,39,69,31,21,18
08194008,Sant Adrià de Besòs,2021-07-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,9,13,17,18,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,20,25,28,33,35,27,31,27,27,30,28,17,14,23,21,21,23,20,20,16
08019054,Barcelona (Parc Vall Hebron),2021-07-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,9,7,,,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,,,,,,,,,,,,,,,,,,,,
08019004,Barcelona (Poblenou),2021-07-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,7,10,16,22,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,19,23,28,60,68,43,21,29,30,27,27,16,11,25,28,37,37,28,30,24
08101001,L'Hospitalet de Llobregat,2021-07-29T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,9,8,11,9,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,11,15,17,24,19,20,29,24,22,22,20,15,13,16,18,22,37,39,27,23
08019058,Barcelona (Observatori Fabra),2021-07-29T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,8,7,5,6,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,9,8,9,9,9,16,23,27,28,18,16,16,14,16,17,20,29,32,24,25
08019057,Barcelona (Palau Reial),2021-07-29T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,8,7,7,6,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,8,9,11,16,20,14,20,21,16,16,14,12,11,12,15,16,20,19,16,15
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-29T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,6,8,8,11,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,9,11,13,14,15,28,33,26,27,27,21,22,15,21,18,26,22,25,21,18
08019058,Barcelona (Observatori Fabra),2021-07-28T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,15,10,12,14,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,14,14,16,17,26,35,24,26,28,24,20,19,21,22,21,23,29,23,19,12
08019054,Barcelona (Parc Vall Hebron),2021-07-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,8,15,14,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,13,17,20,22,24,20,19,23,23,17,17,16,18,22,17,17,20,16,5
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,15,16,13,18,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,14,14,16,20,32,33,31,38,34,29,23,43,49,29,25,20,22,21,19,9
08019043,Barcelona (Eixample),2021-07-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,15,13,17,17,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,16,10,17,35,43,35,26,34,30,26,25,40,31,23,29,24,25,24,22,8
08019004,Barcelona (Poblenou),2021-07-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,18,10,25,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,14,20,27,51,49,31,34,34,28,24,30,37,29,25,24,26,28,25,18,5
08194008,Sant Adrià de Besòs,2021-07-28T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,15,16,20,23,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,22,21,26,42,42,22,26,,,17,24,29,23,20,21,20,21,19,12,4
08019057,Barcelona (Palau Reial),2021-07-28T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,16,15,15,11,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,13,13,15,20,25,27,22,25,29,24,19,19,23,24,20,18,20,18,18,12
08101001,L'Hospitalet de Llobregat,2021-07-28T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,18,16,14,17,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,16,16,21,30,37,42,26,25,25,25,21,27,27,26,23,22,24,23,24,15
08019043,Barcelona (Eixample),2021-07-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,18,9,10,11,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,9,11,12,11,24,25,30,29,34,65,47,63,34,33,40,38,34,28,31,21
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,14,10,9,12,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,11,11,15,13,13,20,26,28,32,35,28,23,24,32,28,28,21,19,19,17
08019054,Barcelona (Parc Vall Hebron),2021-07-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,11,7,10,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,10,11,8,11,12,14,20,19,30,47,55,41,34,33,30,27,26,26,20,20
08019057,Barcelona (Palau Reial),2021-07-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,12,10,10,9,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,10,10,10,8,8,16,22,22,,,,,,,23,22,20,19,19,17
08019058,Barcelona (Observatori Fabra),2021-07-27T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,11,10,11,13,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,11,11,6,8,13,15,,,,,43,29,25,24,19,19,21,23,19,19
08101001,L'Hospitalet de Llobregat,2021-07-27T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,17,10,10,10,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,12,13,13,16,26,26,,,,,,33,31,30,29,35,31,27,24,21
08194008,Sant Adrià de Besòs,2021-07-27T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,11,10,16,17,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,17,19,25,34,36,26,25,31,42,78,65,38,34,31,29,23,24,18,15,18
08019004,Barcelona (Poblenou),2021-07-27T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,13,9,11,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,11,10,44,55,51,36,60,38,43,82,64,47,48,52,49,44,43,32,34,26
08019054,Barcelona (Parc Vall Hebron),2021-07-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,17,5,13,13,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,14,13,21,27,25,20,28,28,24,22,25,22,23,19,19,21,16,18,18
08019004,Barcelona (Poblenou),2021-07-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,13,17,17,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,13,17,25,36,80,38,46,39,57,58,35,20,47,27,33,42,46,31,24,18
08194008,Sant Adrià de Besòs,2021-07-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,17,19,17,18,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,18,21,26,39,34,35,43,29,21,20,24,24,32,23,24,30,24,16,13,13
08101001,L'Hospitalet de Llobregat,2021-07-26T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,19,13,14,12,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,18,12,18,54,33,33,31,46,38,42,35,18,27,34,27,21,20,20,22,20
08019058,Barcelona (Observatori Fabra),2021-07-26T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,12,9,11,17,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,13,14,14,16,17,22,25,35,34,32,37,31,28,34,27,25,30,23,17,14
08019057,Barcelona (Palau Reial),2021-07-26T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,19,15,9,11,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,15,9,11,20,18,21,22,33,33,27,33,16,22,26,23,16,17,18,14,15
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,14,11,11,14,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,13,10,12,17,19,23,27,42,41,32,33,24,27,29,25,21,18,19,16,15
08019043,Barcelona (Eixample),2021-07-26T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,17,15,20,17,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,11,10,20,33,21,27,36,53,42,31,37,83,43,41,32,28,28,26,22,18
08019043,Barcelona (Eixample),2021-07-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,37,29,21,25,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,23,22,29,29,32,33,43,47,38,43,32,31,24,20,17,21,21,18,21,17
08019054,Barcelona (Parc Vall Hebron),2021-07-25T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,31,23,20,23,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,25,19,26,20,21,40,50,44,31,23,22,17,19,17,14,14,15,9,6,19
08194008,Sant Adrià de Besòs,2021-07-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,31,29,30,30,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,31,25,23,28,33,46,42,40,24,23,23,23,22,19,16,16,17,17,14,12
08101001,L'Hospitalet de Llobregat,2021-07-25T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,35,28,26,26,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,24,24,30,83,33,40,51,54,49,40,33,32,28,18,16,18,20,16,18,17
08019004,Barcelona (Poblenou),2021-07-25T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,45,36,30,28,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,28,28,29,43,31,30,54,63,44,35,34,33,27,25,25,24,23,20,21,19
08019058,Barcelona (Observatori Fabra),2021-07-25T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,22,21,27,23,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,24,24,25,23,31,44,47,59,46,38,27,23,22,20,17,22,25,18,20,18
08019057,Barcelona (Palau Reial),2021-07-25T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,28,26,20,21,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,18,20,23,21,26,28,33,43,34,28,23,23,20,14,12,16,18,15,19,14
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-25T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,27,28,23,21,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,21,19,21,25,26,29,33,40,33,25,25,25,22,16,14,18,17,13,15,14
08019043,Barcelona (Eixample),2021-07-24T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,46,36,37,29,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,12,23,29,29,23,30,47,47,40,36,48,36,30,28,30,24,27,32,34,34
08019057,Barcelona (Palau Reial),2021-07-24T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,16,18,16,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,15,16,22,28,21,22,32,37,35,31,28,27,24,23,25,20,23,33,34,28
08194008,Sant Adrià de Besòs,2021-07-24T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,35,13,27,32,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,31,30,32,35,39,45,44,34,36,26,25,23,23,21,21,16,24,33,27,27
08019058,Barcelona (Observatori Fabra),2021-07-24T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,16,14,15,19,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,21,26,27,30,24,26,37,48,48,38,33,28,25,25,25,21,24,30,29,25
08019004,Barcelona (Poblenou),2021-07-24T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,41,28,23,22,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,27,31,32,35,26,44,49,48,45,40,37,33,33,35,34,24,33,30,30,39
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-24T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,25,23,13,27,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,21,21,21,25,23,24,29,36,35,32,30,28,25,21,22,19,18,21,25,25
08019054,Barcelona (Parc Vall Hebron),2021-07-24T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,20,25,21,18,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,12,18,22,25,19,22,27,30,28,26,26,24,23,22,21,19,20,19,25,28
08101001,L'Hospitalet de Llobregat,2021-07-24T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,47,43,22,44,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,25,23,28,36,25,28,40,41,39,38,36,32,29,27,31,22,23,30,33,33
08101001,L'Hospitalet de Llobregat,2021-07-23T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,23,24,12,30,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,27,35,31,40,60,48,63,57,18,35,18,39,36,13,38,42,30,21,61,38
08019043,Barcelona (Eixample),2021-07-23T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,26,20,19,27,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,22,22,37,44,52,47,39,51,36,39,44,49,34,18,41,50,25,19,35,39
08194008,Sant Adrià de Besòs,2021-07-23T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,18,19,25,24,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,25,28,38,52,73,74,90,46,31,25,33,21,21,19,21,20,21,15,26,29
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-23T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,22,25,20,10,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,12,20,17,32,37,47,,,,,,24,24,19,7,27,36,18,15,16
08019004,Barcelona (Poblenou),2021-07-23T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,33,27,23,25,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,14,14,31,226,132,122,75,54,33,29,33,28,30,37,40,52,36,18,24,30
08019057,Barcelona (Palau Reial),2021-07-23T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,23,15,7,21,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,17,13,16,25,38,36,42,50,21,26,15,27,24,10,22,35,31,5,27,13
08019058,Barcelona (Observatori Fabra),2021-07-23T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,15,13,13,12,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,15,14,13,11,17,23,26,56,39,34,26,27,25,17,16,42,57,20,10,14
08019054,Barcelona (Parc Vall Hebron),2021-07-23T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,5,6,17,13,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,3,14,19,31,35,30,47,40,34,21,24,18,29,29,16,25,34,22,24,15
08101001,L'Hospitalet de Llobregat,2021-07-22T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,14,14,32,29,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,26,24,28,27,39,53,63,46,62,39,29,11,13,21,23,38,52,54,40,24
08194008,Sant Adrià de Besòs,2021-07-22T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,28,10,21,18,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,19,20,27,42,52,43,56,56,44,36,30,26,37,35,31,29,28,33,18,24
08019054,Barcelona (Parc Vall Hebron),2021-07-22T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,3,8,9,15,136,41.42611,2.1480017,"{'type': 'Point', 'coordinates': [2.1480017, 41.42611]}",512,29,14,12,9,21,37,35,50,39,35,31,39,34,29,28,18,26,32,30,25,23
08019058,Barcelona (Observatori Fabra),2021-07-22T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,6,12,9,11,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,12,12,10,10,16,22,42,56,46,39,25,22,21,26,29,30,42,34,14,6
08019057,Barcelona (Palau Reial),2021-07-22T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,14,3,10,16,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,18,18,19,22,30,40,49,39,49,47,13,16,9,20,22,27,36,36,29,25
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-22T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,8,2,11,9,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,11,24,25,22,34,43,57,54,48,44,27,18,14,30,19,20,42,41,35,30
08019004,Barcelona (Poblenou),2021-07-22T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,27,22,19,26,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,28,25,26,56,80,77,86,63,61,60,57,39,38,51,45,44,44,50,32,37
08019043,Barcelona (Eixample),2021-07-22T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,27,17,17,24,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,27,25,25,43,46,50,60,121,71,50,35,26,26,34,30,33,60,40,31,29
08019004,Barcelona (Poblenou),2021-07-21T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,17,14,15,17,3,41.40388,2.204501,"{'type': 'Point', 'coordinates': [2.204501, 41.40388]}",512,29,21,17,28,51,51,60,63,49,42,48,41,39,43,38,40,43,47,56,48,26
08019043,Barcelona (Eixample),2021-07-21T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,18,16,13,22,26,41.385315,2.1537998,"{'type': 'Point', 'coordinates': [2.1537998, 41.385315]}",512,29,18,17,28,37,46,51,58,61,47,26,30,43,35,40,31,30,32,39,17,26
08194008,Sant Adrià de Besòs,2021-07-21T00:00:00.000,10,PM10,µg/m3,traffic,urban,08194,Sant Adrià de Besòs,13,Barcelonès,15,12,18,13,7,41.425594,2.2221997,"{'type': 'Point', 'coordinates': [2.2221997, 41.425594]}",841,29,20,24,26,34,39,42,42,34,26,30,27,23,28,20,18,17,16,18,20,15
08019044,Barcelona (Gràcia - Sant Gervasi),2021-07-21T00:00:00.000,10,PM10,µg/m3,traffic,urban,08019,Barcelona,13,Barcelonès,15,4,9,9,57,41.398724,2.1533988,"{'type': 'Point', 'coordinates': [2.1533988, 41.398724]}",512,29,25,11,20,34,40,44,54,61,52,19,19,26,36,26,29,9,10,15,29,27
08101001,L'Hospitalet de Llobregat,2021-07-21T00:00:00.000,10,PM10,µg/m3,background,urban,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,15,12,17,28,29,41.370476,2.1149993,"{'type': 'Point', 'coordinates': [2.1149993, 41.370476]}",117,29,19,18,32,42,65,62,60,38,27,20,20,27,29,23,21,10,16,32,41,30
08019058,Barcelona (Observatori Fabra),2021-07-21T00:00:00.000,10,PM10,µg/m3,background,suburban,08019,Barcelona,13,Barcelonès,16,10,13,4,415,41.41843,2.1238973,"{'type': 'Point', 'coordinates': [2.1238973, 41.41843]}",512,29,10,16,18,18,36,24,44,55,40,18,16,23,24,19,21,23,29,34,9,3
08019057,Barcelona (Palau Reial),2021-07-21T00:00:00.000,10,PM10,µg/m3,background,urban,08019,Barcelona,13,Barcelonès,18,9,11,15,81,41.38749,2.1151996,"{'type': 'Point', 'coordinates': [2.1151996, 41.38749]}",512,29,20,11,21,28,30,34,44,42,26,14,17,22,22,21,17,6,14,24,22,24
